crop_mgt,mon_1,day_1,mon_2,day_2,operation,op_data1,op_data2,op_data3,doy1,doy2,land_use,year
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2879,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2879,1998
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl2884,1998
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl2884,1998
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl2884,1998
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl2884,1998
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl2884,1998
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl2884,1998
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl2884,1998
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl2884,1998
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl2884,1998
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl2929,1999
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl2929,1999
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl2929,1999
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl2929,1999
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl2929,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2929,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2929,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2929,1999
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl2989,1999
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl2989,1999
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl2989,1999
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl2989,1999
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl2989,1999
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2989,1999
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2989,1999
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2989,1999
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl2991,1998
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl2991,1998
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl2991,1998
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl2991,1998
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl2991,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2991,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2991,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2991,1998
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl2992,1998
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl2992,1998
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl2992,1998
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl2992,1998
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl2992,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2992,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2992,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2992,1998
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl2993,1998
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl2993,1998
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl2993,1998
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl2993,1998
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl2993,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2993,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2993,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2993,1998
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl2994,1998
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl2994,1998
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl2994,1998
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl2994,1998
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl2994,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl2994,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl2994,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl2994,1998
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl3191,1997
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl3191,1997
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl3191,1997
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl3191,1997
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl3191,1997
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl3191,1997
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl3191,1997
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl3193,1998
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl3193,1998
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl3193,1998
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl3193,1998
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl3193,1998
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl3193,1998
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl3193,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl3223,1995
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl3223,1995
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl3223,1995
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl3223,1995
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl3223,1995
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3223,1995
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3223,1995
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl3223,2000
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl3223,2000
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl3223,2000
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl3223,2000
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl3223,2000
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl3223,2000
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3223,2000
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3223,2000
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl3225,1998
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl3225,1998
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl3225,1998
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl3225,1998
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl3225,1998
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl3225,1998
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3225,1998
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3225,1998
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl3226,1997
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl3226,1997
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl3226,1997
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl3226,1997
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl3226,1997
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl3226,1997
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl3226,1997
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl3227,1997
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl3227,1997
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl3227,1997
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl3227,1997
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl3227,1997
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl3227,1997
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl3227,1997
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3230,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3230,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3230,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3230,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3230,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3230,1995
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3230,1995
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3230,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3230,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3230,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3230,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3230,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3230,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3230,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3230,2000
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3230,2000
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3230,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3236,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3236,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3236,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3236,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3236,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3236,1995
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3236,1995
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3236,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3236,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3236,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3236,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3236,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3236,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3236,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3236,2000
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3236,2000
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3236,2000
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3237,1995
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl3237,1995
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3237,1995
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3237,1995
berm,3,10,3,20,plant,lmix,NA,NA,69,79,agrl3237,2000
berm,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3237,2000
berm,9,16,10,1,kill_only,lmix,NA,NA,259,274,agrl3237,2000
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3237,2000
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3237,2000
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3251,1999
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3251,1999
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3251,1999
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3251,1999
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3251,1999
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3251,1999
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3251,1999
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3251,1999
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3251,1999
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3253,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3253,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3253,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3253,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3253,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3253,1995
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3253,1995
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3253,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3253,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3253,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3253,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3253,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3253,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3253,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3253,2000
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3253,2000
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3253,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3261,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3261,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3261,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3261,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3261,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3261,1995
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3261,1995
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3261,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3261,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3261,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3261,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3261,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3261,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3261,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3261,2000
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3261,2000
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3261,2000
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3262,1996
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3262,1996
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3262,1996
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3262,1996
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3262,1996
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl3262,1996
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl3262,1996
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl3262,1996
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3262,2001
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3262,2001
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3262,2001
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3262,2001
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3262,2001
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl3262,2001
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl3262,2001
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl3262,2001
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3263,1996
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3263,1996
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3263,1996
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3263,1996
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3263,1996
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl3263,1996
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl3263,1996
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl3263,1996
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3263,2001
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3263,2001
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3263,2001
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3263,2001
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3263,2001
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl3263,2001
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl3263,2001
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl3263,2001
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3264,1996
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3264,1996
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3264,1996
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3264,1996
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3264,1996
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl3264,1996
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl3264,1996
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl3264,1996
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl3264,2001
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl3264,2001
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl3264,2001
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl3264,2001
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl3264,2001
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl3264,2001
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl3264,2001
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl3264,2001
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3266,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3266,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3266,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3266,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3266,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3266,1995
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3266,1995
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3266,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3266,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3266,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3266,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3266,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3266,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3266,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3266,2000
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3266,2000
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3266,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3267,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3267,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3267,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3267,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3267,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3267,1995
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3267,1995
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3267,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3267,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3267,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3267,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3267,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3267,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3267,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3267,2000
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3267,2000
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3267,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3268,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3268,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3268,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3268,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3268,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3268,1995
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3268,1995
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3268,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3268,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3268,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3268,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3268,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3268,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3268,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3268,2000
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3268,2000
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3268,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3269,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3269,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3269,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3269,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3269,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3269,1995
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3269,1995
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3269,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3269,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3269,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3269,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3269,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3269,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3269,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3269,2000
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3269,2000
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3269,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3270,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3270,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3270,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3270,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3270,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3270,1995
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3270,1995
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3270,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3270,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3270,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3270,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3270,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3270,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3270,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3270,2000
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3270,2000
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3270,2000
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3271,1999
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3271,1999
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3271,1999
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3271,1999
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3271,1999
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3271,1999
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3271,1999
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3271,1999
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3271,1999
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3274,1997
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3274,1997
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3274,1997
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl3274,1997
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl3274,1997
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl3274,1997
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl3274,1997
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl3274,1997
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl3274,1997
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl3275,1997
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl3275,1997
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl3275,1997
